dataset_type,scenario,scenario_description,replicate,phase,time_min,phase_time_min,probe_concentration_uM,probe_concentration_M,flow_rate_mL_min,assumed_flow_cell_volume_mL,assumed_path_length_cm,assumed_cross_section_area_cm2,residence_time_min,transport_rate_min_inv,kon_M_inv_min_inv,koff_min_inv,kobs_assoc_min_inv,KD_uM,KA_M_inv,damkohler_assoc,damkohler_dissociation,damkohler_regime,baseline_RFU,bulk_flow_component_clean_RFU,binding_component_clean_RFU,fluorescence_clean_RFU,fluorescence_noisy_RFU,normalized_fluorescence_noisy_0_to_1,notes
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,association_probe_injection,70,70,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,61.35316160980837,655.4417411622887,859.7966650782607,814.0395979211582,0.9361643519225039,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,association_probe_injection,80,80,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,61.35316160980841,655.4417411622887,859.7966650782607,851.1756229684777,0.9879727909944078,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,association_probe_injection,90,90,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,61.35316160980841,655.4417411622887,859.7966650782607,843.4345409623213,0.977173213631038,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,association_probe_injection,100,100,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,61.35316160980841,655.4417411622887,859.7966650782607,876.7228035162492,1.0236136423020434,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,association_probe_injection,110,110,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,61.35316160980841,655.4417411622887,859.7966650782607,854.359923981044,0.9924152068099381,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,association_probe_injection,120,120,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,61.35316160980841,655.4417411622887,859.7966650782607,896.7750442594787,1.0515885074492153,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,130,0,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,61.35316160980841,655.4417411622887,859.7966650782607,848.6893176998192,0.9845041484872651,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,140,10,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,0.41339435115321427,622.8174625217109,766.2326191790278,772.5518416526454,0.8782848160775012,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,150,20,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,0.002785429227791684,591.8170407245052,734.8215884598966,767.0546243945844,0.8706156526434403,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,160,30,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,1.8768074506563927e-05,562.3596491238415,705.3614301980796,734.4028066513885,0.8250631276227964,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,170,40,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,1.2645829130011487e-07,534.3684841780448,677.3702466106668,686.3104956475677,0.7579695827080224,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,180,50,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,8.520692643750848e-10,507.77056520258685,650.7723275096025,636.3455013023076,0.6882634587497913,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,190,60,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,5.7411975429090645e-12,482.49654408931883,625.4983063954882,632.8010916110449,0.6833186556023982,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,200,70,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,3.8683884755400985e-14,458.48052449683416,601.4822868029978,557.6521775296634,0.5784784652065761,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,210,80,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,2.6064996520062213e-16,435.6598900405379,578.6616523467015,620.5108371494786,0.6661725313567659,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,220,90,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,1.756245650835263e-18,413.9751410344675,556.9769033406311,529.561552033569,0.5392892558700447,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,230,100,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,1.1833490112702364e-20,393.36973935920724,536.3715016653708,561.8055638761111,0.5842728512023263,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,240,110,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,7.973342919359045e-23,373.7899610514222,516.7917233575859,537.1880920114199,0.5499290357406276,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,250,120,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,5.372396199617463e-25,355.1847562306738,498.1865185368374,496.9722878936571,0.4938239993316992,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,dissociation_buffer_wash,260,130,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,4186.1384321031055,0.005105594401072609,0.8423332808216936,1.219642991717207,819912.0618010041,1.6846665616433871,0.010211188802145218,Da>1: interaction/retention dominates over residence time,143.0017623061636,3.619892085111065e-27,337.5056159983064,480.50737830446997,456.26410056927887,0.437032039501983,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,0,0,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,0.0,0.0,140.84791956134444,158.42141144664046,0.02448946410435522,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,10,10,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,660.7912066833205,858.1320276541795,853.1748223766475,0.9926600945858659,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,20,20,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1009280674593,858.4417490383183,836.7776738609293,0.9698099187294982,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,30,30,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010732378775,858.4418942087365,834.3803941645368,0.9664691999095792,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,40,40,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010733059207,858.4418942767797,898.3554322337164,1.0556213393134062,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,50,50,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010733059527,858.4418942768117,865.057120695798,1.0092186203508875,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,60,60,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010733059527,858.4418942768117,830.6936747440351,0.9613315879027845,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,70,70,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010733059527,858.4418942768117,836.5819656731219,0.9695371904253273,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,80,80,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010733059527,858.4418942768117,846.0320059473787,0.9827062534431765,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,90,90,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010733059527,858.4418942768117,848.392281467118,0.9859954052517255,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,100,100,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010733059527,858.4418942768117,817.0604500610018,0.9423330662270151,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,110,110,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010733059527,858.4418942768117,863.0566873574624,1.0064309250680101,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,association_probe_injection,120,120,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010733059527,858.4418942768117,851.0150137311618,0.9896503025285369,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,130,0,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,56.49290140951454,661.1010733059527,858.4418942768117,847.941232899586,0.9853668484585741,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,140,10,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,1.0896067500464176e-20,626.9626801753673,767.8105997367118,746.5914230900831,0.8441312564935092,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,150,20,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,2.1015788534924865e-42,594.58714893171,735.4350684930544,667.3389997563029,0.7336893825003437,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,160,30,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,4.053419894157818e-64,563.8834476971625,704.7313672585069,694.5142433865672,0.7715593264906615,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,170,40,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,7.818033004590811e-86,534.7652453607902,675.6131649221347,712.1110108092845,0.7960812261201766,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,180,50,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,1.507902996898142e-107,507.15066883710045,647.9985883984449,675.2723043839134,0.7447448050751447,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,190,60,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,2.908367676011627e-129,480.9620728594506,621.809992420795,613.9170007869279,0.6592433853881784,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,200,70,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,5.6095137129305985e-151,456.12582166102226,596.9737412223667,633.3336729003107,0.6863014053793324,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,210,80,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,1.0819348720966404e-172,432.5720819295048,573.4200014908492,573.9463130411409,0.6035424052320452,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,220,90,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,2.086781720063256e-194,410.2346264533267,551.0825460146712,546.6344982685171,0.5654821431131314,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,230,100,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,4.024879925305888e-216,389.0506479073393,529.8985674686837,530.2453781275818,0.5426431551639451,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,240,110,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,7.762986544006756e-238,368.9605822543629,509.80850181570736,497.9551551374338,0.49764525366546697,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,250,120,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,1.497285911649897e-259,349.9079412660463,490.75586082739073,481.44750026607375,0.4746410821520349,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,1,dissociation_buffer_wash,260,130,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3806.2501706353178,0.005301972024344336,0.7665520061514078,1.392964673012904,717893.2957697028,0.15331040123028158,0.0010603944048688673,0.1<=Da<=1: mixed flow and interaction,140.84791956134444,2.8878899744532545e-281,331.8391536921288,472.6870732534732,498.4637394005506,0.4983539890799727,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,0,0,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,0.0,0.0,141.29537392898882,144.92881134642155,0.004712003242207724,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
